"","study","variable","subsample","percentage","n","comment","value","mean","sd","median","moment","minimum","maximum","qualitative","size","recruitmentSetting","year","startyear","endyear","geography","descent","samplingMethod","samplingAselect","dependent","datatype","specifiesSubsample","frequency","depVarValue","depVarName","period","varType","intensitySpecification","specificationUnits","specificationTimeframe","aboutBinging","aboutAlcoholism","labels","recodeToCategory","gramsAlcoholSpecifiedByAuthors_mean","gramsAlcoholSpecifiedByAuthors_sd","gramsInOneUnitToUse","gramsAlcoholFromUnits_mean","gramsAlcoholFromUnits_sd","gramsAlcohol_mean","gramsAlcohol_sd","timeframeForGrams","gramTimeframeMultiplier","gramsAlcohol_mean_perday","gramsAlcohol_sd_perday","alcoholGrams_ci.lb","alcoholGrams_ci.ub"
"56","Coyne2008.r","Alcohol consumption: during a week","Control mothers","63.8",47,"Number of people in this category none, 0 mg/week; see table 3 page 244",1,NA,NA,NA,NA,NA,NA,NA,56,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,29.986,0,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"57","Coyne2008.r","Alcohol consumption: during a week","Case mothers","0",45,"Number of people in this category mild, <20 mg/week; see table 3 page 244",2,NA,NA,NA,NA,NA,NA,NA,54,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,0,1,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"58","Coyne2008.r","Alcohol consumption: during a week","Control mothers","8.5",47,"Number of people in this category mild, <20 mg/week; see table 3 page 244",2,NA,NA,NA,NA,NA,NA,NA,56,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,3.995,0,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"59","Coyne2008.r","Alcohol consumption: during a week","Case mothers","8.9",45,"Number of people in this category moderate, 20-80 mg/week; see table 3 page 244",3,NA,NA,NA,NA,NA,NA,NA,54,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,4.005,1,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"60","Coyne2008.r","Alcohol consumption: during a week","Control mothers","10.6",47,"Number of people in this category moderate, 20-80 mg/week; see table 3 page 244",3,NA,NA,NA,NA,NA,NA,NA,56,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,4.982,0,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"61","Coyne2008.r","Alcohol consumption: during a week","Case mothers","68.9",45,"Number of people in this category heavy, >80 mg/week; see table 3 page 244",4,NA,NA,NA,NA,NA,NA,NA,54,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,31.005,1,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"62","Coyne2008.r","Alcohol consumption: during a week","Control mothers","17",47,"Number of people in this category heavy, >80 mg/week; see table 3 page 244",4,NA,NA,NA,NA,NA,NA,NA,56,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,FALSE,"ordinal",FALSE,7.99,0,"FAS diagnosis","during","units","NA","NA","per week]","FALSE","FALSE","none (0 g/week) | mild (0-20 g/week) | moderate (20-80 g/week) | heavy (>80 g/week)","Alcohol consumption during",NA,NA,NA,NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"63","Coyne2008.r","FAS diagnosis","Case mothers","100",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,54,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,TRUE,"logical",TRUE,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Coyne2008.r","FAS diagnosis","Control mothers","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56,"records",NA,1994,2006,"Australia","mixed","retrospective",FALSE,TRUE,"logical",TRUE,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Davies2011.r","Alcohol consumption: during","Case mothers","15.3846153846154",39,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",1,NA,NA,NA,NA,NA,NA,NA,39,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,6,1,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"66","Davies2011.r","Alcohol consumption: during","Control mothers","2.77777777777778",36,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",1,NA,NA,NA,NA,NA,NA,NA,36,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,1,0,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"67","Davies2011.r","Alcohol consumption: during","Case mothers","5.12820512820513",39,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",2,NA,NA,NA,NA,NA,NA,NA,39,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,2,1,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"68","Davies2011.r","Alcohol consumption: during","Control mothers","13.8888888888889",36,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",2,NA,NA,NA,NA,NA,NA,NA,36,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,5,0,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"69","Davies2011.r","Alcohol consumption: during","Case mothers","12.8205128205128",39,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",3,NA,NA,NA,NA,NA,NA,NA,39,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,5,1,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"70","Davies2011.r","Alcohol consumption: during","Control mothers","69.4444444444444",36,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",3,NA,NA,NA,NA,NA,NA,NA,36,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,25,0,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"71","Davies2011.r","Alcohol consumption: during","Case mothers","66.6666666666667",39,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",4,NA,NA,NA,NA,NA,NA,NA,39,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,26,1,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"72","Davies2011.r","Alcohol consumption: during","Control mothers","13.8888888888889",36,"maternal alcohol use during pregnancy average number of weeks; see table 1 page 300",4,NA,NA,NA,NA,NA,NA,NA,36,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,FALSE,"nominal",FALSE,5,0,"FASD diagnosis","during","frequency","NA","NA","per year","FALSE","FALSE","a week | 2-3 weeks | every week | never","Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"73","Davies2011.r","FASD diagnosis","Case mothers","100",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,39,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,TRUE,"logical",TRUE,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FASD",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Davies2011.r","FASD diagnosis","Control mothers","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,36,"records",NA,2002,2003,"South Africa","non-native","retrospective",FALSE,TRUE,"logical",TRUE,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FASD",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Leary2010b.r","Drinking before","Case mothers","1.1",919,"Number of people in this category are abstinent throughout pregnancy, table 1 page e845",1,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,10.109,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Leary2010b.r","Drinking before","Control mothers no ARBD","19.5",919,"Number of people in this category are abstinent throughout pregnancy, table 1 page e845",1,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,179.205,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Leary2010b.r","Drinking before","Case mothers","1",1555,"Number of people in this category drink low, see table 1 page e845",2,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,15.55,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Leary2010b.r","Drinking before","Control mothers no ARBD","33",1555,"Number of people in this category drink low, see table 1 page e845",2,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,513.15,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Leary2010b.r","Drinking before","Case mothers","0.9",1289,"Number of people in this category drink moderate, see table 1 page e845",3,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,11.601,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Leary2010b.r","Drinking before","Control mothers no ARBD","27.2",1289,"Number of people in this category drink moderate, see table 1 page e845",3,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,350.608,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Leary2010b.r","Drinking before","Case mothers","0.8",236,"Number of people in this category drink moderate, see table 1 page e845",4,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,1.888,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Leary2010b.r","Drinking before","Control mothers no ARBD","5",236,"Number of people in this category drink moderate, see table 1 page e845",4,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,11.8,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Leary2010b.r","Drinking before","Case mothers","0.7",276,"Number of people in this category drink heavy, see table 1 page e845",5,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,1.932,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Leary2010b.r","Drinking before","Control mothers no ARBD","5.9",276,"Number of people in this category drink heavy, see table 1 page e845",5,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,16.284,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Leary2010b.r","Drinking before","Case mothers","3.7",134,"Number of people in this category drink heavy, see table 1 page e845",6,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,4.958,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Leary2010b.r","Drinking before","Control mothers no ARBD","2.8",134,"Number of people in this category drink heavy, see table 1 page e845",6,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,3.752,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Leary2010b.r","Drinking before","Case mothers","1.9",209,"Number of people in this category drink heavy, see table 1 page e845",7,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,3.971,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Leary2010b.r","Drinking before","Control mothers no ARBD","4.4",209,"Number of people in this category drink heavy, see table 1 page e845",7,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,9.196,0,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Leary2010b.r","Drinking before","Case mothers","1",105,"Number of people in this category drink heavy, see table 1 page e845",8,NA,NA,NA,NA,NA,NA,NA,NA,"records",NA,1995,1997,"Australia","non-native","retrospective",TRUE,FALSE,"ordinal",FALSE,1.05,1,"ARBD diagnosis","before","frequency","NA","NA","NA","FALSE","FALSE","abstinent | low <70g and on one day no more than 2 standard drinks | moderate <70g alcohol per week and 21 to 49g per occasion | moderate and binge less than weekly | heavy and binge 1 or 2 times a week | heavy and binge >2 times a week | heavy <50g per occasion so no binge, 70.1-140.0g a week | very heavy <50g per occasion so no binge, > 140.1g a week","Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
